id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
302;study_board_years_archives_links;requests;1566461301.316419;-0.19512534141540527;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0013;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0013;28266;200;True;
303;study_board_years_archives_links;requests;1566461302.030759;-0.34564948081970215;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0030;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0030;44291;200;True;
304;study_board_years_archives_links;requests;1566461302.9013379;-0.4283440113067627;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0031;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0031;42834;200;True;
305;study_board_years_archives_links;requests;1566461303.8539207;-0.3851933479309082;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PHD_0010;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PHD_0010;32396;200;True;
306;study_board_years_archives_links;requests;1566461304.7574437;-0.19349384307861328;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0020;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0020;28302;200;True;
307;study_board_years_archives_links;requests;1566461305.465295;-0.1575789451599121;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0001;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0001;27460;200;True;
308;study_board_years_archives_links;requests;1566461306.1574433;-0.433518648147583;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0005;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0005;64571;200;True;
309;study_board_years_archives_links;requests;1566461307.1315172;-0.5562379360198975;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0014;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0014;29828;200;True;
310;study_board_years_archives_links;requests;1566461308.2163417;-0.3904125690460205;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0006;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0006;61893;200;True;
311;study_board_years_archives_links;requests;1566461309.1389813;-0.3769819736480713;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0016;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0016;43714;200;True;
312;study_board_years_archives_links;requests;1566461310.0396335;-0.3779885768890381;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0091;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0091;52819;200;True;
313;study_board_years_archives_links;requests;1566461310.9469278;-0.43302392959594727;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0003;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0003;50770;200;True;
314;study_board_years_archives_links;requests;1566461311.9132943;-0.5062956809997559;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0203;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0203;56602;200;True;
315;study_board_years_archives_links;requests;1566461312.9510424;-0.35025548934936523;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0014;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0014;34363;200;True;
316;study_board_years_archives_links;requests;1566461313.8199117;-0.5429015159606934;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0004;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0004;74350;200;True;
317;study_board_years_archives_links;requests;1566461314.9022267;-0.29784250259399414;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0023;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0023;39400;200;True;
318;study_board_years_archives_links;requests;1566461315.719113;-0.2689387798309326;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0010;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0010;32281;200;True;
319;study_board_years_archives_links;requests;1566461316.5049198;-0.305039644241333;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0032;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0032;37788;200;True;
320;study_board_years_archives_links;requests;1566461317.32888;-0.23959088325500488;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0054;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0054;27661;200;True;
321;study_board_years_archives_links;requests;1566461318.0846448;-0.22595000267028809;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0018;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0018;28103;200;True;
322;study_board_years_archives_links;requests;1566461318.827701;-0.19204998016357422;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0071;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0071;26777;200;True;
323;study_board_years_archives_links;requests;1566461319.5328026;-0.16309022903442383;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0021;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0021;44736;200;True;
324;study_board_years_archives_links;requests;1566461320.2240748;-0.15359044075012207;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0044;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0044;33320;200;True;
325;study_board_years_archives_links;requests;1566461320.8964722;-0.17038965225219727;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0009;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0009;39476;200;True;
326;study_board_years_archives_links;requests;1566461321.589995;-0.16454219818115234;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_PHD_0015;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_PHD_0015;45771;200;True;
327;study_board_years_archives_links;requests;1566461322.280498;-0.17744064331054688;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_PB_01;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_PB_01;29699;200;True;
328;study_board_years_archives_links;requests;1566461322.9729958;-0.19914793968200684;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0012;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0012;35936;200;True;
329;study_board_years_archives_links;requests;1566461323.6908503;-0.43374013900756836;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0033;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0033;42312;200;True;
330;study_board_years_archives_links;requests;1566461324.718505;-0.2642667293548584;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0025;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0025;37257;200;True;
331;study_board_years_archives_links;requests;1566461325.5020802;-0.17154240608215332;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0026;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0026;38037;200;True;
332;study_board_years_archives_links;requests;1566461326.196547;-0.12294268608093262;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_MA_0002;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_MA_0002;28433;200;True;
333;study_board_years_archives_links;requests;1566461326.8338027;-0.22439980506896973;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0019;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0019;35143;200;True;
334;study_board_years_archives_links;requests;1566461327.5788262;-0.19248533248901367;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0113;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0113;28159;200;True;
335;study_board_years_archives_links;requests;1566461328.2849574;-0.2723276615142822;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0028;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0028;40837;200;True;
336;study_board_years_archives_links;requests;1566461329.0818467;-0.2421114444732666;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0066;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0066;31495;200;True;
337;study_board_years_archives_links;requests;1566461329.8397079;-0.33338236808776855;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0027;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0027;44208;200;True;
338;study_board_years_archives_links;requests;1566461330.6980035;-0.6059727668762207;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0029;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0029;48059;200;True;
339;study_board_years_archives_links;requests;1566461331.8323078;-0.18046259880065918;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0034;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0034;26070;200;True;
340;study_board_years_archives_links;requests;1566461332.527297;-0.18033576011657715;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0020;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0020;28098;200;True;
341;study_board_years_archives_links;requests;1566461333.2233102;-0.2127366065979004;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_MA_0013;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_MA_0013;27042;200;True;
342;study_board_years_archives_links;requests;1566461333.9538512;-0.36205053329467773;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0030;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0030;45266;200;True;
343;study_board_years_archives_links;requests;1566461334.846299;-0.3577580451965332;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0031;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0031;42288;200;True;
344;study_board_years_archives_links;requests;1566461335.7270827;-0.19248604774475098;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_PHD_0010;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_PHD_0010;32722;200;True;
345;study_board_years_archives_links;requests;1566461336.4410548;-0.1266622543334961;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0001;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0001;26874;200;True;
346;study_board_years_archives_links;requests;1566461337.0816612;-0.19547557830810547;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0005;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0005;61857;200;True;
347;study_board_years_archives_links;requests;1566461337.806931;-0.13563752174377441;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_MA_0014;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_MA_0014;28757;200;True;
348;study_board_years_archives_links;requests;1566461338.4582472;-0.17151260375976562;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0006;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0006;58974;200;True;
349;study_board_years_archives_links;requests;1566461339.1617324;-0.14963555335998535;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0016;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0016;37645;200;True;
350;study_board_years_archives_links;requests;1566461339.8295548;-0.37000250816345215;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0091;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0091;55076;200;True;
351;study_board_years_archives_links;requests;1566461340.734305;-0.17051458358764648;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0003;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0003;49693;200;True;
352;study_board_years_archives_links;requests;1566461341.4405923;-0.29798245429992676;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0203;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0203;54126;200;True;
353;study_board_years_archives_links;requests;1566461342.2710795;-0.13879108428955078;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0014;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0014;37178;200;True;
354;study_board_years_archives_links;requests;1566461342.9278238;-0.2139589786529541;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0004;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0004;73314;200;True;
355;study_board_years_archives_links;requests;1566461343.682681;-0.15699291229248047;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0023;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0023;37742;200;True;
356;study_board_years_archives_links;requests;1566461344.360081;-0.14048242568969727;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0010;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0010;32590;200;True;
357;study_board_years_archives_links;requests;1566461345.0170846;-0.19091200828552246;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0032;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0032;31035;200;True;
358;study_board_years_archives_links;requests;1566461345.724689;-0.1754896640777588;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0018;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0018;27936;200;True;
359;study_board_years_archives_links;requests;1566461346.4141457;-0.3706216812133789;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0021;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0021;45738;200;True;
360;study_board_years_archives_links;requests;1566461347.3097463;-0.21760296821594238;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0044;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0044;32112;200;True;
361;study_board_years_archives_links;requests;1566461348.0439694;-0.3420901298522949;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0009;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0009;37155;200;True;
362;study_board_years_archives_links;requests;1566461348.9106567;-0.26267409324645996;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_PHD_0015;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_PHD_0015;41894;200;True;
363;study_board_years_archives_links;requests;1566461349.6959357;-0.13962697982788086;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_PB_01;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_PB_01;29637;200;True;
364;study_board_years_archives_links;requests;1566461350.3552606;-0.1725327968597412;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0012;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0012;36147;200;True;
365;study_board_years_archives_links;requests;1566461351.0516539;-0.2674295902252197;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0033;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0033;40365;200;True;
366;study_board_years_archives_links;requests;1566461351.8408732;-0.29147839546203613;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0025;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0025;38202;200;True;
367;study_board_years_archives_links;requests;1566461352.6559715;-0.2591891288757324;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0026;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0026;37682;200;True;
368;study_board_years_archives_links;requests;1566461353.4388964;-0.17557907104492188;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_MA_0002;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_MA_0002;27384;200;True;
369;study_board_years_archives_links;requests;1566461354.1281042;-0.2668764591217041;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0019;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0019;34611;200;True;
370;study_board_years_archives_links;requests;1566461354.9119928;-0.21583890914916992;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0113;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0113;29459;200;True;
371;study_board_years_archives_links;requests;1566461355.6420426;-0.2111051082611084;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0054;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0054;27683;200;True;
372;study_board_years_archives_links;requests;1566461356.3661852;-0.3235650062561035;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0028;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0028;42002;200;True;
373;study_board_years_archives_links;requests;1566461357.3018692;-0.16551899909973145;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0066;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0066;30015;200;True;
374;study_board_years_archives_links;requests;1566461357.9830487;-0.28849148750305176;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0027;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0027;42359;200;True;
375;study_board_years_archives_links;requests;1566461358.7947037;-0.3152761459350586;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0029;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0029;45823;200;True;
376;study_board_years_archives_links;requests;1566461359.6329582;-0.17119622230529785;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0020;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0020;28363;200;True;
377;study_board_years_archives_links;requests;1566461360.3199291;-0.2760634422302246;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_MA_0014;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_MA_0014;28451;200;True;
378;study_board_years_archives_links;requests;1566461361.110218;-0.18569564819335938;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_MA_0013;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_MA_0013;26160;200;True;
379;study_board_years_archives_links;requests;1566461361.8089983;-0.3678004741668701;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0030;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0030;44662;200;True;
380;study_board_years_archives_links;requests;1566461362.7000356;-0.266690731048584;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0031;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0031;42482;200;True;
381;study_board_years_archives_links;requests;1566461363.489532;-0.11267328262329102;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0001;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0001;27241;200;True;
382;study_board_years_archives_links;requests;1566461364.1150935;-0.1725294589996338;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0005;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0005;58105;200;True;
383;study_board_years_archives_links;requests;1566461364.8172195;-0.28179407119750977;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0006;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0006;56308;200;True;
384;study_board_years_archives_links;requests;1566461365.6263666;-0.2204117774963379;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0016;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0016;36178;200;True;
385;study_board_years_archives_links;requests;1566461366.364939;-0.16954493522644043;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0091;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0091;53466;200;True;
386;study_board_years_archives_links;requests;1566461367.0622528;-0.4399857521057129;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0003;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0003;49102;200;True;
387;study_board_years_archives_links;requests;1566461368.0314147;-0.21205711364746094;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_PHD_0010;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_PHD_0010;33008;200;True;
388;study_board_years_archives_links;requests;1566461368.761984;-0.30399250984191895;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0203;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0203;55689;200;True;
389;study_board_years_archives_links;requests;1566461369.5971367;-0.220228910446167;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0014;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0014;37051;200;True;
390;study_board_years_archives_links;requests;1566461370.3416705;-0.2618241310119629;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0004;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0004;72808;200;True;
391;study_board_years_archives_links;requests;1566461371.1498814;-0.19547772407531738;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0023;https://kurser.ku.dk/archive/2013-2014/STUDYBOARD_0023;36079;200;True;
4;year_archives_links;requests;1566472700.778502;-0.1936328411102295;https://kurser.ku.dk/archive;https://kurser.ku.dk/archive;25197;200;True;
5;year_archives_links;requests;1566472704.9194932;-0.9633479118347168;https://kurser.ku.dk/archive/2017-2018;https://kurser.ku.dk/archive/2017-2018;28983;200;True;
6;year_archives_links;requests;1566472706.406983;-9.126572132110596;https://kurser.ku.dk/archive/2016-2017;https://kurser.ku.dk/archive/2016-2017;29663;200;True;
7;year_archives_links;requests;1566472716.0677881;-0.15098905563354492;https://kurser.ku.dk/archive/2015-2016;https://kurser.ku.dk/archive/2015-2016;29068;200;True;
8;year_archives_links;requests;1566472716.7446332;-0.17810297012329102;https://kurser.ku.dk/archive/2014-2015;https://kurser.ku.dk/archive/2014-2015;29044;200;True;
9;year_archives_links;requests;1566472717.472854;-0.14131522178649902;https://kurser.ku.dk/archive/2013-2014;https://kurser.ku.dk/archive/2013-2014;28913;200;True;
10;study_board_years_archives_links;requests;1566472739.35032;-0.2115459442138672;https://kurser.ku.dk/archive/2017-2018/888;https://kurser.ku.dk/archive/2017-2018/888;25395;200;True;
11;study_board_years_archives_links;requests;1566472740.085061;-0.13885092735290527;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0010;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0010;30288;200;True;
12;study_board_years_archives_links;requests;1566472740.748599;-0.22468876838684082;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0021;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0021;52352;200;True;
13;study_board_years_archives_links;requests;1566472741.516366;-0.19542789459228516;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0044;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0044;44236;200;True;
14;study_board_years_archives_links;requests;1566472742.246857;-0.28203392028808594;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0009;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0009;42226;200;True;
15;study_board_years_archives_links;requests;1566472743.0911071;-0.13423991203308105;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_PB_01;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_PB_01;30066;200;True;
16;study_board_years_archives_links;requests;1566472743.7489269;-0.13071012496948242;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_SU_0031;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_SU_0031;29446;200;True;
17;study_board_years_archives_links;requests;1566472744.400791;-0.15317010879516602;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0012;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0012;33315;200;True;
18;study_board_years_archives_links;requests;1566472745.083955;-0.22341585159301758;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0033;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0033;41070;200;True;
19;study_board_years_archives_links;requests;1566472745.841354;-0.11925625801086426;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0025;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0025;25487;200;True;
20;study_board_years_archives_links;requests;1566472746.4808488;-0.1566941738128662;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0019;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0019;35104;200;True;
21;study_board_years_archives_links;requests;1566472747.168589;-0.633558988571167;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD__BI_0031;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD__BI_0031;48713;200;True;
22;study_board_years_archives_links;requests;1566472748.340683;-0.229050874710083;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0028;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0028;40959;200;True;
23;study_board_years_archives_links;requests;1566472749.106385;-0.33357882499694824;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0027;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0027;45825;200;True;
24;study_board_years_archives_links;requests;1566472749.973121;-0.25125622749328613;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0029;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0029;47637;200;True;
25;study_board_years_archives_links;requests;1566472750.763924;-0.12379813194274902;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0034;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0034;26273;200;True;
26;study_board_years_archives_links;requests;1566472751.409358;-0.190993070602417;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0030;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0030;45952;200;True;
27;study_board_years_archives_links;requests;1566472752.1503732;-0.20621371269226074;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_MI_0031;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_MI_0031;44092;200;True;
28;study_board_years_archives_links;requests;1566472752.905519;-0.25173497200012207;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_PHD_0010;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_PHD_0010;33887;200;True;
29;study_board_years_archives_links;requests;1566472753.721233;-0.19302606582641602;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0020;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0020;28263;200;True;
30;study_board_years_archives_links;requests;1566472754.4385421;-0.2603766918182373;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0054;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0054;28754;200;True;
31;study_board_years_archives_links;requests;1566472755.2428958;-0.18955016136169434;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0001;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0001;26895;200;True;
32;study_board_years_archives_links;requests;1566472755.953426;-0.5188243389129639;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0005;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0005;75066;200;True;
33;study_board_years_archives_links;requests;1566472757.044906;-0.2724459171295166;https://kurser.ku.dk/archive/2017-2018/SUND_FG;https://kurser.ku.dk/archive/2017-2018/SUND_FG;34506;200;True;
34;study_board_years_archives_links;requests;1566472757.846026;-0.15556716918945312;https://kurser.ku.dk/archive/2017-2018/STUD_HBI;https://kurser.ku.dk/archive/2017-2018/STUD_HBI;29157;200;True;
35;study_board_years_archives_links;requests;1566472758.534562;-0.21555495262145996;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0032;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0032;31394;200;True;
36;study_board_years_archives_links;requests;1566472759.311369;-0.3213040828704834;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0006;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0006;53509;200;True;
37;study_board_years_archives_links;requests;1566472760.18596;-0.4652750492095947;https://kurser.ku.dk/archive/2017-2018/SUND_MAS;https://kurser.ku.dk/archive/2017-2018/SUND_MAS;37693;200;True;
38;study_board_years_archives_links;requests;1566472761.181806;-0.5148248672485352;https://kurser.ku.dk/archive/2017-2018/SUND_MS;https://kurser.ku.dk/archive/2017-2018/SUND_MS;49451;200;True;
39;study_board_years_archives_links;requests;1566472762.251769;-0.4039900302886963;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0091;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0091;45784;200;True;
40;study_board_years_archives_links;requests;1566472763.243499;-0.13268184661865234;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_4861;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_4861;25930;200;True;
41;study_board_years_archives_links;requests;1566472763.89834;-0.22901415824890137;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0003;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0003;47599;200;True;
42;study_board_years_archives_links;requests;1566472764.664151;-0.4777951240539551;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0203;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0203;51815;200;True;
